customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
644,male,36-45,north,electronics,online,tata cliq,5,"The tablet is a good one, for such a great price. Cant beat it.It is a great tablet and my son enjoys it.",positive,55,no,no
645,female,60+,central,electronics,online,meesho,5,"Works great sounds great! Bought this for a gift and was more than impressed. Stereo system is really good .,follows Alexa commands or",positive,12,yes,no
646,other,26-35,north,electronics,online,reliance digital,1,"I purchased the Fire tv box and it just stopped working one day. Wont boot, just sits at the logo. I spoke to customer service who could care less. They said the best they could do is sell me another box seeing that my warranty had expired. Its not like I bought this in 2012. Someone there even told me that if I have a ROKU box I can watch it with that instead. TOTALLY UNEXCEPTIONABLE! Me an my wife are long time Prime members and expected a little more from Amazon. I am on my way to buy an Nvidia Shield TV for my streaming needs. BTW it doesnt have an Amazon app (wink). This is the first box I have ever owned that just stopped working.",negative,42,no,yes
647,other,26-35,west,electronics,online,snapdeal,1,"I have only had this Amazon Fire Hd8 since December 6, 2016 and it has already quit charging.",negative,43,yes,yes
648,male,60+,north,electronics,online,myntra,5,"Bought 2 for main TVs in the house. Fast processor and no buffering encountered with HD picture quality. Great for various streaming services, lots of free movies and shows if Amazon Prime member, and loading Kodi opens up much more options for free!",positive,13,no,no
649,female,26-35,south,electronics,online,boat,5,Great product for online streaming. Way better than cable,positive,6,yes,yes
650,female,26-35,south,electronics,online,others,5,"My wife went on a cruise and when she came back found out she was replaced by Alexa... just kidding.Great sound for music, helps kids with homework, make grocery lists, weather and traffic, lots it can do. I got it for $88 on a surprise 1 day sale thru Best Buy.",positive,69,yes,no
651,male,18-25,central,electronics,online,amazon,4,Easy installation and operation. It took about 10 minutes from beginning to watching.,positive,32,yes,yes
652,female,18-25,south,books,online,meesho,5,Much better than the old one it replaced.,positive,15,yes,no
653,male,60+,north,electronics,online,jiomart,5,Tablet work like charm and I never have issues with it,positive,57,yes,no
654,other,26-35,central,electronics,online,reliance digital,5,Love this amazon did a great job with design for it,positive,15,no,no
655,female,60+,south,electronics,online,reliance digital,5,Excellent Product.The Fire TV is the all around entertainment unit that continuously keep improving. I have it Paired with the Echo. Truly enjoyable.,positive,14,yes,yes
656,other,60+,south,books,online,amazon,5,"Good tablet for the price, and excellent for kids.",positive,57,no,no
657,other,18-25,north,electronics,online,others,5,Better then the older models bigger and better then before,positive,13,yes,no
658,male,36-45,central,electronics,online,boat,3,Tablet stopped working after owning for two weeks. Came back on after an hour.,neutral,68,no,no
659,female,26-35,north,electronics,online,meesho,5,"Get system, cannot see anyone not having one or two in their home. Easy to use, great features, a lot a movies available to stream.",positive,14,yes,no
660,other,26-35,west,electronics,online,zepto,5,"Alexa is amazing. Music is easy to get, either from Amazon or Pandora. Alexa easily understands commands. Wish others in my family responded as well as she does.",positive,57,yes,no
661,female,46-60,central,electronics,online,swiggy instamart,3,Silk is painfully slow and doesn't work on many websites. Had to install Mozilla to use bestbuy.com ironically. I can't put in orders with Silk (the default Fire browser). If using Silk make sure to disable the caching to Amazons servers. With caching on the browser is almost unusable.Ads are really annoying (only come on when you first turn it on) but I don't even really notice what they are. Usually things I'd never purchase like makeup (I'm a guy) or other junk. These make decent devices for the kids for playing games on too. This is not a quality device like a Galaxy Tab but for the price its good enough because you know they're going to break it at some point.,neutral,54,no,no
662,other,18-25,central,electronics,online,ajio,4,Always great amazon product. Wish I could download to hard drive.,positive,14,yes,no
663,male,26-35,north,electronics,online,zepto,4,"excellent product, works great. i would purchase from this merchant again.very happy with this product, would recommend it to friends.",positive,49,yes,no
664,other,36-45,north,electronics,online,zepto,5,"This is a great tablet for us seniors because it is not overly complicated to use. The 7"" screen is just the right size for old eyes. This amazon tablet is perfect for most things we need to use a tablet for. The batteryseems to last a long time. It is a great buy.",positive,15,yes,no
665,female,18-25,north,electronics,online,ajio,5,Actually love the comfort of get answers with few words. Some time it get's confused so make sure there is no background noice. There are so many features I love.,positive,24,yes,no
666,other,46-60,east,electronics,online,flipkart,4,My grandson really enjoyed this product. Good deal.,positive,18,no,yes
667,male,26-35,west,books,online,croma,4,"To begin with this is the best reader available right now. Brighter than the pw2. Just awesome. Whether or not its a worthwhile upgrade from the paperwhite is another topic. Either way, it's a great piece of hardware- light, good grip, light etc. there is one HUGE issue however! The background light is not uniform- it is tinged yellow towards the top and blue towards the bottom of the device. For a $200 device thats unacceptable! How much that bothers u will be subjective and u wont notice it as much once u get into your book. The problem was present on all 3 devices I purchased (and returned), to the exact same degree. I kept the last one because it still is an awesome reader and it seems like its a production issue. Going through amazon reviews, various online forums- it seems to be present on a large number of devices if not all. Amazon refuses to address the issue, probably because they'll get sued or something for releasing a wonky product, like the iphone antenna problem bottom line- great device, but you have a high risk of receiving a unit with the gradient issue (youtube it if u cant visualize what I'm talking about, tons of videos out there describing it) . How bad it is seems to depend on your personal luck, or which batch your local bestbuy has stock from, and most importantly it will bother you / what youre willing to settle for. In my case, i hated it but there was no alternative- the pw2 seemed like a huge downgrade in a head to head comparison so i decided to keep my voyage and live with it. If thats a problem for you, wait for the 2015 edition. The pw1 had this issue apparently and it was addressed quietly by amazon in the pw2.",positive,29,no,no
